timestamp_raw,timestamp_iso,price,volume
Jan 06 2026 11: +0,,575.741,11
Jan 06 2026 12: +0,,578.628,49
Jan 06 2026 13: +0,,600.214,15
Jan 06 2026 14: +0,,602.295,39
Jan 06 2026 15: +0,,578.109,20
Jan 06 2026 16: +0,,612.7,125
Jan 06 2026 17: +0,,617.452,73
Jan 06 2026 18: +0,,594.97,22
Jan 06 2026 19: +0,,601.269,51
Jan 06 2026 20: +0,,537.917,22
Jan 06 2026 21: +0,,537.525,29
Jan 06 2026 22: +0,,543.848,12
Jan 06 2026 23: +0,,554.744,4
Jan 07 2026 00: +0,,567.467,12
Jan 07 2026 01: +0,,571.854,24
Jan 07 2026 02: +0,,578.143,9
Jan 07 2026 03: +0,,578.161,9
Jan 07 2026 04: +0,,596.246,11
Jan 07 2026 05: +0,,595.342,5
Jan 07 2026 06: +0,,603.473,8
Jan 07 2026 07: +0,,603.6,16
Jan 07 2026 08: +0,,607.087,19
Jan 07 2026 09: +0,,610.756,7
Jan 07 2026 10: +0,,552.431,4
Jan 07 2026 11: +0,,571.617,8
Jan 07 2026 12: +0,,565.989,10
Jan 07 2026 13: +0,,563.723,13
Jan 07 2026 14: +0,,584.365,12
Jan 07 2026 15: +0,,526.684,17
Jan 07 2026 16: +0,,537.289,3
Jan 07 2026 17: +0,,542.042,43
Jan 07 2026 18: +0,,592.941,23
Jan 07 2026 19: +0,,582.138,15
Jan 07 2026 20: +0,,569.686,28
Jan 07 2026 21: +0,,603.51,39
Jan 07 2026 22: +0,,582.68,29
Jan 07 2026 23: +0,,604.376,29
Jan 08 2026 00: +0,,609.797,41
Jan 08 2026 01: +0,,612.507,28
Jan 08 2026 02: +0,,605.28,13
Jan 08 2026 03: +0,,616.121,12
Jan 08 2026 04: +0,,616.459,27
Jan 08 2026 05: +0,,618.415,16
Jan 08 2026 06: +0,,602.601,10
Jan 08 2026 07: +0,,619.734,14
Jan 08 2026 08: +0,,618.831,12
Jan 08 2026 09: +0,,619.116,8
Jan 08 2026 10: +0,,529.267,18
Jan 08 2026 11: +0,,603.993,26
Jan 08 2026 12: +0,,604.206,22
Jan 08 2026 13: +0,,610.7,31
Jan 08 2026 14: +0,,616.459,29
Jan 08 2026 15: +0,,614.151,54
Jan 08 2026 16: +0,,569.464,24
Jan 08 2026 17: +0,,618.871,14
Jan 08 2026 18: +0,,623.348,56
Jan 08 2026 19: +0,,566.434,27
Jan 08 2026 20: +0,,548.365,11
Jan 08 2026 21: +0,,548.902,21
Jan 08 2026 22: +0,,569.652,21
Jan 08 2026 23: +0,,610.718,21
Jan 09 2026 00: +0,,604.88,20
Jan 09 2026 01: +0,,609.728,29
Jan 09 2026 02: +0,,610.718,25
Jan 09 2026 03: +0,,619.184,51
Jan 09 2026 04: +0,,622.3,12
Jan 09 2026 05: +0,,606.183,2
Jan 09 2026 06: +0,,603.473,7
Jan 09 2026 07: +0,,613.41,3
Jan 09 2026 08: +0,,584.974,4
Jan 09 2026 09: +0,,564.387,3
Jan 09 2026 10: +0,,575.191,11
Jan 09 2026 11: +0,,566.17,14
Jan 09 2026 12: +0,,571.589,5
Jan 09 2026 13: +0,,564.149,18
Jan 09 2026 14: +0,,554.4,8
Jan 09 2026 15: +0,,565.765,30
Jan 09 2026 16: +0,,574.214,22
Jan 09 2026 17: +0,,584.544,23
Jan 09 2026 18: +0,,589.956,20
Jan 09 2026 19: +0,,550.699,17
Jan 09 2026 20: +0,,578.076,42
Jan 09 2026 21: +0,,583.94,16
Jan 09 2026 22: +0,,599.941,32
Jan 09 2026 23: +0,,543.864,15
Jan 10 2026 00: +0,,558.303,47
Jan 10 2026 01: +0,,573.87,25
Jan 10 2026 02: +0,,609.797,40
Jan 10 2026 03: +0,,620.638,54
Jan 10 2026 04: +0,,620.638,26
Jan 10 2026 05: +0,,620.638,13
Jan 10 2026 06: +0,,587.821,27
Jan 10 2026 07: +0,,558.303,19
Jan 10 2026 08: +0,,619.734,27
Jan 10 2026 09: +0,,618.157,11
Jan 10 2026 10: +0,,564.455,7
Jan 10 2026 11: +0,,569.883,9
Jan 10 2026 12: +0,,531.201,16
Jan 10 2026 13: +0,,571.854,11
Jan 10 2026 14: +0,,596.698,54
Jan 10 2026 15: +0,,563.272,30
Jan 10 2026 16: +0,,570.74,32
Jan 10 2026 17: +0,,588.873,30
Jan 10 2026 18: +0,,591.981,36
Jan 10 2026 19: +0,,595.093,45
Jan 10 2026 20: +0,,599.21,51
Jan 10 2026 21: +0,,599.859,31
Jan 10 2026 22: +0,,551.915,29
Jan 10 2026 23: +0,,565.57,16
Jan 11 2026 00: +0,,555.593,22
Jan 11 2026 01: +0,,599.21,54
Jan 11 2026 02: +0,,599.21,8
Jan 11 2026 03: +0,,596.246,29
Jan 11 2026 04: +0,,599.859,33
Jan 11 2026 05: +0,,600.698,6
Jan 11 2026 06: +0,,609.797,66
Jan 11 2026 07: +0,,587.212,9
Jan 11 2026 08: +0,,587.371,27
Jan 11 2026 09: +0,,599.859,11
Jan 11 2026 10: +0,,606.043,10
Jan 11 2026 11: +0,,565.09,14
Jan 11 2026 12: +0,,554.145,26
Jan 11 2026 13: +0,,611.862,44
Jan 11 2026 14: +0,,572.985,17
Jan 11 2026 15: +0,,575.339,28
Jan 11 2026 16: +0,,568.934,14
Jan 11 2026 17: +0,,574.411,30
Jan 11 2026 18: +0,,605.28,51
Jan 11 2026 19: +0,,604.376,38
Jan 11 2026 20: +0,,544.667,26
Jan 11 2026 21: +0,,588.567,50
Jan 11 2026 22: +0,,602.57,33
Jan 11 2026 23: +0,,603.517,9
Jan 12 2026 00: +0,,577.274,13
Jan 12 2026 01: +0,,578.178,16
Jan 12 2026 02: +0,,589.019,10
Jan 12 2026 03: +0,,574.564,2
Jan 12 2026 04: +0,,589.019,3
Jan 12 2026 05: +0,,565.057,28
Jan 12 2026 06: +0,,608.404,12
Jan 12 2026 07: +0,,615.217,27
Jan 12 2026 08: +0,,609.722,5
Jan 12 2026 09: +0,,604.376,21
Jan 12 2026 10: +0,,547.932,22
Jan 12 2026 11: +0,,607.272,9
Jan 12 2026 12: +0,,563.852,3
Jan 12 2026 13: +0,,583.753,21
Jan 12 2026 14: +0,,607.62,31
Jan 12 2026 15: +0,,607.815,52
Jan 12 2026 16: +0,,609.722,23
Jan 12 2026 17: +0,,553.687,38
Jan 12 2026 18: +0,,603.597,15
Jan 12 2026 19: +0,,597.107,27
Jan 12 2026 20: +0,,570.153,33
Jan 12 2026 21: +0,,571.924,12
Jan 12 2026 22: +0,,580.544,17
Jan 12 2026 23: +0,,605.244,27
Jan 13 2026 00: +0,,569.209,18
Jan 13 2026 01: +0,,606.008,27
Jan 13 2026 02: +0,,607.087,12
Jan 13 2026 03: +0,,562.402,8
Jan 13 2026 04: +0,,557.4,14
Jan 13 2026 05: +0,,577.357,14
Jan 13 2026 06: +0,,595.619,11
Jan 13 2026 07: +0,,604.316,11
Jan 13 2026 08: +0,,606.371,25
Jan 13 2026 09: +0,,609.797,9
Jan 13 2026 10: +0,,609.603,17
Jan 13 2026 11: +0,,579.123,14
Jan 13 2026 12: +0,,553.706,5
Jan 13 2026 13: +0,,600.111,11
Jan 13 2026 14: +0,,586.76,12
Jan 13 2026 15: +0,,566.362,17
Jan 13 2026 16: +0,,540.853,10
Jan 13 2026 17: +0,,605.601,25
Jan 13 2026 18: +0,,588.576,24
Jan 13 2026 19: +0,,591.729,12
Jan 13 2026 20: +0,,583.237,43
Jan 13 2026 21: +0,,554.639,40
Jan 13 2026 22: +0,,580.56,19
Jan 13 2026 23: +0,,606.183,75
Jan 14 2026 00: +0,,611.189,80
Jan 14 2026 01: +0,,563.723,24
Jan 14 2026 02: +0,,579.081,9
Jan 14 2026 03: +0,,612.674,12
Jan 14 2026 04: +0,,616.121,44
Jan 14 2026 05: +0,,616.121,30
Jan 14 2026 06: +0,,614.314,12
Jan 14 2026 07: +0,,614.332,18
Jan 14 2026 08: +0,,616.121,13
Jan 14 2026 09: +0,,610.891,2
Jan 14 2026 10: +0,,580.56,10
Jan 14 2026 11: +0,,575.268,2
Jan 14 2026 12: +0,,556.42,28
Jan 14 2026 13: +0,,592.806,76
Jan 14 2026 14: +0,,612.507,73
Jan 14 2026 15: +0,,615.217,43
Jan 14 2026 16: +0,,579.628,23
Jan 14 2026 17: +0,,596.112,51
Jan 14 2026 18: +0,,611.189,59
Jan 14 2026 19: +0,,614.092,23
Jan 14 2026 20: +0,,615.088,32
Jan 14 2026 21: +0,,614.35,43
Jan 14 2026 22: +0,,612.616,16
Jan 14 2026 23: +0,,570.607,17
Jan 15 2026 00: +0,,614.824,27
Jan 15 2026 01: +0,,574.564,35
Jan 15 2026 02: +0,,615.217,63
Jan 15 2026 03: +0,,616.121,28
Jan 15 2026 04: +0,,617.475,18
Jan 15 2026 05: +0,,587.212,5
Jan 15 2026 06: +0,,614.314,8
Jan 15 2026 07: +0,,615.217,16
Jan 15 2026 08: +0,,618.855,24
Jan 15 2026 09: +0,,620.566,23
Jan 15 2026 10: +0,,613.41,18
Jan 15 2026 11: +0,,599.032,27
Jan 15 2026 12: +0,,573.619,8
Jan 15 2026 13: +0,,613.41,18
Jan 15 2026 14: +0,,610.49,9
Jan 15 2026 15: +0,,605.349,21
Jan 15 2026 16: +0,,596.195,7
Jan 15 2026 17: +0,,575.769,20
Jan 15 2026 18: +0,,574.818,35
Jan 15 2026 19: +0,,573.486,22
